1	rotor	1	rotor
1	rotor	2	alternatif
1	rotor	3	expansion
1	rotor	4	uranium
1	rotor	5	démarche
1	rotor	6	optimum
1	rotor	7	phase
1	rotor	8	magnétisation
1	rotor	9	inductance
1	rotor	10	continu
1	rotor	11	uniforme
1	rotor	12	potentiel
1	rotor	13	tiret
1	rotor	14	conscience
1	rotor	15	stratégie
1	rotor	16	ondulation
1	rotor	17	compétitivité
1	rotor	18	réponse
1	rotor	19	prise
1	rotor	20	principe
2	nacelle	1	groupement
2	nacelle	2	écologique
2	nacelle	3	dégressif
2	nacelle	4	classique
2	nacelle	5	nul
2	nacelle	6	alternatif
2	nacelle	7	circulation
2	nacelle	8	susceptible
2	nacelle	9	second
2	nacelle	10	magnétisation
2	nacelle	11	quadratique
2	nacelle	12	continu
2	nacelle	13	conséquent
2	nacelle	14	sollicitation
2	nacelle	15	inductance
2	nacelle	16	ondulation
2	nacelle	17	phase
2	nacelle	18	expansion
2	nacelle	19	plan
2	nacelle	20	induit
3	multi-bladed	1	a-2
3	multi-bladed	2	a-3
3	multi-bladed	3	a-4
3	multi-bladed	4	a-5
3	multi-bladed	5	a-6
3	multi-bladed	6	a.1
3	multi-bladed	7	a.1a
3	multi-bladed	8	a.1b
3	multi-bladed	9	a.2
3	multi-bladed	10	a.e
3	multi-bladed	11	a.m
3	multi-bladed	12	a.s
3	multi-bladed	13	abaisseur
3	multi-bladed	14	abaisseur-élévateurs
3	multi-bladed	15	abaisseurélévateur
3	multi-bladed	16	abb
3	multi-bladed	17	abondance
3	multi-bladed	18	abondant
3	multi-bladed	19	abord
3	multi-bladed	20	aboutissement
4	hub	1	optimum
4	hub	2	tiers
4	hub	3	évaluation
4	hub	4	rentable
4	hub	5	point
4	hub	6	profit
4	hub	7	difficile
4	hub	8	statique
4	hub	9	calcul
4	hub	10	population
4	hub	11	article
4	hub	12	long
4	hub	13	analyse
4	hub	14	repère
4	hub	15	intégration
4	hub	16	disponible
4	hub	17	unique
4	hub	18	estimation
4	hub	19	sélection
4	hub	20	élévation
5	turbulence	1	maison
5	turbulence	2	uranium
5	turbulence	3	déplacement
5	turbulence	4	démarche
5	turbulence	5	bureau
5	turbulence	6	tiret
5	turbulence	7	arrivée
5	turbulence	8	bleu
5	turbulence	9	conscience
5	turbulence	10	prise
5	turbulence	11	commission
5	turbulence	12	durable
5	turbulence	13	alternatif
5	turbulence	14	écart
5	turbulence	15	charbon
5	turbulence	16	automatique
5	turbulence	17	formulation
5	turbulence	18	aérogénérateur
5	turbulence	19	rentabilité
5	turbulence	20	electricité
6	airflow	1	incidence
6	airflow	2	traînée
6	airflow	3	variation
6	airflow	4	nuisible
6	airflow	5	rapport
6	airflow	6	batt
6	airflow	7	égal
6	airflow	8	chargement
6	airflow	9	inducteur
6	airflow	10	nul
6	airflow	11	toff
6	airflow	12	riverain
6	airflow	13	cyclique
6	airflow	14	cuivre
6	airflow	15	transistor-diode
6	airflow	16	propriété
6	airflow	17	réalisation
6	airflow	18	extension
6	airflow	19	chiffre
6	airflow	20	écart
7	mast	1	fin
7	mast	2	radar
7	mast	3	extrême
7	mast	4	programme
7	mast	5	obstacle
7	mast	6	interférence
7	mast	7	significatif
7	mast	8	phénomène
7	mast	9	long
7	mast	10	cycle
7	mast	11	tiret
7	mast	12	compte
7	mast	13	dernier
7	mast	14	bleu
7	mast	15	mondial
7	mast	16	humain
7	mast	17	valeur
7	mast	18	cas
7	mast	19	éolienne
7	mast	20	magenta
8	velocity	1	uranium
8	velocity	2	démarche
8	velocity	3	conscience
8	velocity	4	prise
8	velocity	5	coûteux
8	velocity	6	pente
8	velocity	7	pourcentage
8	velocity	8	vue
8	velocity	9	recours
8	velocity	10	topologie
8	velocity	11	faune
8	velocity	12	modéré
8	velocity	13	alternatif
8	velocity	14	marin
8	velocity	15	avion
8	velocity	16	racine
8	velocity	17	fort
8	velocity	18	inertie
8	velocity	19	polynôme
8	velocity	20	large
9	generator	1	générateur
9	generator	2	réalisable
9	generator	3	wrsg
9	generator	4	bagues
9	generator	5	pmsg
9	generator	6	permanent
9	generator	7	stable
9	generator	8	aimant
9	generator	9	diagramme
9	generator	10	machine
9	generator	11	asservissement
9	generator	12	condensateur
9	generator	13	asynchrone
9	generator	14	variable
9	generator	15	induction
9	generator	16	essentiel
9	generator	17	complexe
9	generator	18	grâce
9	generator	19	base
9	generator	20	tour
10	transformer	1	transformateur
10	transformer	2	réalisable
10	transformer	3	générateur
10	transformer	4	super-conducteur
10	transformer	5	faisabilité
10	transformer	6	faune
10	transformer	7	wrsg
10	transformer	8	nuisible
10	transformer	9	transitoire
10	transformer	10	vue
10	transformer	11	validation
10	transformer	12	bagues
10	transformer	13	cylindre
10	transformer	14	marin
10	transformer	15	groupement
10	transformer	16	avion
10	transformer	17	topologie
10	transformer	18	pmsg
10	transformer	19	phase
10	transformer	20	démarrage
11	axis	1	axe
11	axis	2	capteur
11	axis	3	perpendiculaire
11	axis	4	loi
11	axis	5	d'une_part
11	axis	6	cpmax
11	axis	7	machine
11	axis	8	répartition
11	axis	9	dispositif
11	axis	10	eoliennes
11	axis	11	inconvénient
11	axis	12	avantage
11	axis	13	principe
11	axis	14	horizontal
11	axis	15	direction
11	axis	16	éolienne
11	axis	17	local
11	axis	18	moteur
11	axis	19	vertical
11	axis	20	orientation
12	wind	1	dépassement
12	wind	2	éolien
12	wind	3	régression
12	wind	4	tournant
12	wind	5	torsion
12	wind	6	bobinage
12	wind	7	enroulement
12	wind	8	flexion
12	wind	9	orientable
12	wind	10	pile
12	wind	11	agricole
12	wind	12	propriétaire
12	wind	13	exploitation
12	wind	14	disponible
12	wind	15	émission
12	wind	16	activité
12	wind	17	énergétique
12	wind	18	utilisation
12	wind	19	axe
12	wind	20	capteur
13	propeller	1	alternatif
13	propeller	2	effort
13	propeller	3	plan
13	propeller	4	étage
13	propeller	5	magnétisation
13	propeller	6	uranium
13	propeller	7	refroidissement
13	propeller	8	épicycloïdal
13	propeller	9	continu
13	propeller	10	série
13	propeller	11	uniforme
13	propeller	12	démarche
13	propeller	13	inductance
13	propeller	14	ondulation
13	propeller	15	rôle
13	propeller	16	phase
13	propeller	17	stratégie
13	propeller	18	réactif
13	propeller	19	toff
13	propeller	20	valable
14	drag	1	taille
14	drag	2	décharge
14	drag	3	arrêt
14	drag	4	capture
14	drag	5	course
14	drag	6	entraînement
14	drag	7	friction
14	drag	8	glissement
14	drag	9	gênant
14	drag	10	perturbation
14	drag	11	projection
14	drag	12	ramener
14	drag	13	retard
14	drag	14	traction
14	drag	15	cuivre
14	drag	16	étage
14	drag	17	épicycloïdal
14	drag	18	branche
14	drag	19	vide
14	drag	20	série
15	renewable	1	renouvelable
15	renewable	2	vis
15	renewable	3	ménager
15	renewable	4	petit
15	renewable	5	réalité
15	renewable	6	alternatif
15	renewable	7	instabilité
15	renewable	8	agricole
15	renewable	9	ondulation
15	renewable	10	jardin
15	renewable	11	inductance
15	renewable	12	espagne
15	renewable	13	choc
15	renewable	14	moyen
15	renewable	15	propriétaire
15	renewable	16	continu
15	renewable	17	magnétisation
15	renewable	18	énergétique
15	renewable	19	composante
15	renewable	20	élevé
16	shaft	1	darrieus
16	shaft	2	charbon
16	shaft	3	dépassement
16	shaft	4	expansion
16	shaft	5	gaz
16	shaft	6	article
16	shaft	7	autre
16	shaft	8	electricité
16	shaft	9	interpolation
16	shaft	10	axe
16	shaft	11	repère
16	shaft	12	groupement
16	shaft	13	amplitude
16	shaft	14	royaume-uni
16	shaft	15	terrestre
16	shaft	16	figure
16	shaft	17	possible
16	shaft	18	sélection
16	shaft	19	réponse
16	shaft	20	batt
17	measurement	1	arrivée
17	measurement	2	cpm
17	measurement	3	approche
17	measurement	4	rendement
17	measurement	5	égal
17	measurement	6	tiret
17	measurement	7	induction
17	measurement	8	radar
17	measurement	9	bleu
17	measurement	10	régional
17	measurement	11	capacitif
17	measurement	12	programme
17	measurement	13	population
17	measurement	14	aimant
17	measurement	15	extrême
17	measurement	16	automatique
17	measurement	17	instabilité
17	measurement	18	iii
17	measurement	19	alternateur
17	measurement	20	incertitude
18	vortex	1	bruyant
18	vortex	2	météorologique
18	vortex	3	conception
18	vortex	4	art
18	vortex	5	usine
18	vortex	6	onéreux
18	vortex	7	alternatif
18	vortex	8	esthétique
18	vortex	9	condition
18	vortex	10	fatigue
18	vortex	11	sonore
18	vortex	12	uranium
18	vortex	13	magnétisation
18	vortex	14	cpm
18	vortex	15	impact
18	vortex	16	approche
18	vortex	17	continu
18	vortex	18	démarche
18	vortex	19	oscillation
18	vortex	20	inductance
19	upwind	1	alternatif
19	upwind	2	magnétisation
19	upwind	3	vide
19	upwind	4	continu
19	upwind	5	ondulation
19	upwind	6	inductance
19	upwind	7	oscillation
19	upwind	8	toff
19	upwind	9	valable
19	upwind	10	efficace
19	upwind	11	identique
19	upwind	12	expression
19	upwind	13	moyen
19	upwind	14	état
19	upwind	15	phase
19	upwind	16	sortie
19	upwind	17	entrée
19	upwind	18	remarquable
19	upwind	19	ila
19	upwind	20	nul
20	tower	1	radar
20	tower	2	extrême
20	tower	3	programme
20	tower	4	obstacle
20	tower	5	interférence
20	tower	6	phénomène
20	tower	7	long
20	tower	8	significatif
20	tower	9	cycle
20	tower	10	compte
20	tower	11	mondial
20	tower	12	kwh
20	tower	13	humain
20	tower	14	branche
20	tower	15	condition
20	tower	16	avantage
20	tower	17	formulation
20	tower	18	éolienne
20	tower	19	agricole
20	tower	20	aimant
21	blade	1	horizontal
21	blade	2	égal
21	blade	3	vert
21	blade	4	bas
21	blade	5	léger
21	blade	6	libre
21	blade	7	récent
21	blade	8	frais
21	blade	9	propre
21	blade	10	nouveau
21	blade	11	plan
21	blade	12	neutre
21	blade	13	parfait
21	blade	14	parfaitement
21	blade	15	précisément
21	blade	16	bien
21	blade	17	quelconque
21	blade	18	commun
21	blade	19	plat
21	blade	20	uniforme
22	two-bladed	1	alternatif
22	two-bladed	2	toff
22	two-bladed	3	rapport
22	two-bladed	4	magnétisation
22	two-bladed	5	continu
22	two-bladed	6	incidence
22	two-bladed	7	inductance
22	two-bladed	8	ondulation
22	two-bladed	9	batt
22	two-bladed	10	chargement
22	two-bladed	11	valable
22	two-bladed	12	efficace
22	two-bladed	13	identique
22	two-bladed	14	déterminant
22	two-bladed	15	interrupteur
22	two-bladed	16	expression
22	two-bladed	17	optimum
22	two-bladed	18	état
22	two-bladed	19	traînée
22	two-bladed	20	phase
23	windmill	1	époque
23	windmill	2	ancien
23	windmill	3	moderne
23	windmill	4	axe
23	windmill	5	eoliennes
23	windmill	6	uranium
23	windmill	7	démarche
23	windmill	8	pays
23	windmill	9	faisceau
23	windmill	10	conscience
23	windmill	11	prise
23	windmill	12	utilisation
23	windmill	13	hawt
23	windmill	14	faveur
23	windmill	15	coûteux
23	windmill	16	réactif
23	windmill	17	capteur
23	windmill	18	entretien
23	windmill	19	charbon
23	windmill	20	phase
24	downwind	1	alternatif
24	downwind	2	acide-plomb
24	downwind	3	uranium
24	downwind	4	vide
24	downwind	5	démarche
24	downwind	6	magnétisation
24	downwind	7	continu
24	downwind	8	inductance
24	downwind	9	ondulation
24	downwind	10	phase
24	downwind	11	oscillation
24	downwind	12	conscience
24	downwind	13	prise
24	downwind	14	toff
24	downwind	15	valable
24	downwind	16	efficace
24	downwind	17	identique
24	downwind	18	sortie
24	downwind	19	expression
24	downwind	20	interrupteur
25	airfoil	1	déterminant
25	airfoil	2	nul
25	airfoil	3	cube
25	airfoil	4	densité
25	airfoil	5	attrayant
25	airfoil	6	cap
25	airfoil	7	dégressif
25	airfoil	8	climat
25	airfoil	9	alternatif
25	airfoil	10	réluctance
25	airfoil	11	formulation
25	airfoil	12	dépassement
25	airfoil	13	allure
25	airfoil	14	circuit
25	airfoil	15	circulation
25	airfoil	16	tableau
25	airfoil	17	segment
25	airfoil	18	polynôme
25	airfoil	19	objectif
25	airfoil	20	surdimensionnement
26	three-bladed	1	optimum
26	three-bladed	2	arrivée
26	three-bladed	3	difficile
26	three-bladed	4	tiers
26	three-bladed	5	population
26	three-bladed	6	rentable
26	three-bladed	7	évaluation
26	three-bladed	8	alternatif
26	three-bladed	9	point
26	three-bladed	10	profit
26	three-bladed	11	extension
26	three-bladed	12	statique
26	three-bladed	13	calcul
26	three-bladed	14	analyse
26	three-bladed	15	entretien
26	three-bladed	16	long
26	three-bladed	17	magnétisation
26	three-bladed	18	continu
26	three-bladed	19	nul
26	three-bladed	20	cuivre
